time_s,i_I56_Iout_A,v_vpre_res_V,v_vpre1_res_V
0.0,-1.3657149799999999e-05,0.0,0.0
0.001,-1.36571499e-05,0.0,0.0
0.003,-1.36571499e-05,0.0,0.0
0.007,-1.36571499e-05,0.0,0.0
0.015,-1.36571499e-05,0.0,0.0
0.031,-1.36571499e-05,0.0,0.0
0.051000000000000004,-1.36571499e-05,0.0,0.0
0.07100000000000001,-1.36571499e-05,0.0,0.0
0.091,-1.36571499e-05,0.0,0.0
0.111,-1.36571499e-05,0.0,0.0
0.131,-1.36571499e-05,0.0,0.0
0.151,-1.36571499e-05,0.0,0.0
0.171,-1.36571499e-05,0.0,0.0
0.191,-1.36571499e-05,0.0,0.0
0.211,-1.36571499e-05,0.0,0.0
0.231,-1.36571499e-05,0.0,0.0
0.251,-1.36571499e-05,0.0,0.0
0.271,-1.36571499e-05,0.0,0.0
0.291,-1.36571499e-05,0.0,0.0
0.311,-1.36571499e-05,0.0,0.0
0.331,-1.36571499e-05,0.0,0.0
0.35100000000000003,-1.36571499e-05,0.0,0.0
0.371,-1.36571499e-05,0.0,0.0
0.391,-1.36571499e-05,0.0,0.0
0.41100000000000003,-1.36571499e-05,0.0,0.0
0.431,-1.36571499e-05,0.0,0.0
0.451,-1.36571499e-05,0.0,0.0
0.47100000000000003,-1.36571499e-05,0.0,0.0
0.491,-1.36571499e-05,0.0,0.0
0.5,-1.36571499e-05,0.0,0.0
0.518,-1.36571499e-05,0.0,0.0
0.538,-1.36571499e-05,0.0,0.0
0.558,-1.36571499e-05,0.0,0.0
0.578,-1.36571499e-05,0.0,0.0
0.598,-1.36571499e-05,0.0,0.0
0.618,-1.36571499e-05,0.0,0.0
0.638,-1.36571499e-05,0.0,0.0
0.658,-1.36571499e-05,0.0,0.0
0.678,-1.36571499e-05,0.0,0.0
0.6980000000000001,-1.36571499e-05,0.0,0.0
0.718,-1.36571499e-05,0.0,0.0
0.738,-1.36571499e-05,0.0,0.0
0.758,-1.36571499e-05,0.0,0.0
0.778,-1.36571499e-05,0.0,0.0
0.798,-1.36571499e-05,0.0,0.0
0.8180000000000001,-1.36571499e-05,0.0,0.0
0.838,-1.36571499e-05,0.0,0.0
0.858,-1.36571499e-05,0.0,0.0
0.878,-1.36571499e-05,0.0,0.0
0.898,-1.36571499e-05,0.0,0.0
0.918,-1.36571499e-05,0.0,0.0
0.9380000000000001,-1.36571499e-05,0.0,0.0
0.9580000000000001,-1.36571499e-05,0.0,0.0
0.978,-1.36571499e-05,0.0,0.0
0.989,-1.36571499e-05,0.0,0.0
1.0,-1.36571499e-05,0.0,0.0
